OBJECTID,ID,DIR,LENGTH,LINKID,COUNTRY,JURISCODE,JURISNAME,ROADNUM,ROADNAME,ADMIN,SURFACE,LANES,SPEEDLIM,CLASS,NHS,BORDER,Shape__Length
126111,540869,0,0.04,02_6687910,2,02_41,Oregon, ,MURRAY BLVD,Municipal,Paved,2,64,4,0,0,0.00045680737974999
126099,540852,0,0.11,02_6687462,2,02_41,Oregon, , ,Municipal,Paved,4,72,3,10,0,0.00140278884160026
125650,540819,0,0.47,02_6686221,2,02_41,Oregon,S10,FARMINGTON RD,State,Paved,2,72,4,0,0,0.00560499797330273
126646,542990,0,0.02,02_6783771,2,02_41,Oregon, ,S SPRINGWATER RD,Municipal,Paved,2,72,4,0,0,0.000187771438981288
128306,543932,0,0.59,02_6819509,2,02_53,Washington,I205, ,State,Paved,4,96,1,1,0,0.00620314731663287
126205,541088,0,0.05,02_6696057,2,02_41,Oregon, , ,Municipal,Paved,2,72,3,10,0,0.000590298682451677
125458,540917,0,0.29,02_6689843,2,02_41,Oregon,U26,SUNSET HWY,State,Paved,4,88,3,7,0,0.00350875622519577
126291,541460,0,0.04,02_6706031,2,02_41,Oregon, ,BALBOA AVE,Municipal,Paved,2,48,3,8,0,0.000459657712780257
127130,542256,0,0.03,02_6764855,2,02_41,Oregon,S43S,HOOD AV,State,Paved,2,56,3,10,0,0.00031109607915484
123208,542284,0,0.05,02_6765042,2,02_41,Oregon,I405,STADIUM EXWY,State,Paved,6,104,1,1,0,0.000608445580422207
122959,541417,0,0,02_6705298,2,02_41,Oregon, ,GLISAN ST,Municipal,Paved,2,72,4,8,0,3.50563620037972E-05
127536,542685,0,0.01,02_6774420,2,02_41,Oregon,I5,PACIFIC HWY,State,Paved,6,88,1,1,0,5.00099745388595E-05
127877,542705,0,0.01,02_6774924,2,02_41,Oregon,U30  P,LOMBARD ST,State,Paved,4,56,4,0,0,0.000151002926466815
127287,543069,0,0.33,02_6788140,2,02_41,Oregon,I205,E PORTLAND FRWY,State,Paved,6,88,1,1,0,0.00344610983782793
126881,543561,0,0.18,02_6809439,2,02_53,Washington, ,C ST,Municipal,Paved,2,40,3,10,0,0.00157804540612733
127963,543267,0,0.06,02_6793702,2,02_41,Oregon, , ,Municipal,Paved,2,56,3,10,0,0.000528379051747077
126932,541969,0,0.34,02_6755665,2,02_41,Oregon, ,MOLALLA AV,Municipal,Paved,2,72,4,0,0,0.00342843092960943
126944,541965,0,0.87,02_6756333,2,02_41,Oregon, ,MOLALLA AV,Municipal,Paved,2,72,4,0,0,0.00897233251856432
125862,541269,0,0.58,02_6701131,2,02_41,Oregon,S10,BEAVERTON-HILLSBORO HWY,State,Paved,4,56,3,10,0,0.00741004570954149
127485,542785,0,0.08,02_6777585,2,02_41,Oregon, ,60TH AV,Municipal,Paved,2,40,3,0,0,0.000874675575409123
123145,542442,0,0,02_6768399,2,02_41,Oregon, ,BELMONT ST,Municipal,Paved,2,56,4,7,0,1.43173397739243E-05
123157,542448,0,0.08,02_6768498,2,02_41,Oregon,U30  B,BURNSIDE ST,State,Paved,3,72,3,10,0,0.00102830360466899
125899,540968,0,0.55,02_6692128,2,02_41,Oregon, ,MURRAY BLVD,Municipal,Paved,4,72,3,7,0,0.00491487201545203
128555,543891,0,0.02,02_6818551,2,02_53,Washington,I205, ,State,Paved,6,96,1,1,0,0.000148413882928837
128567,543901,0,0.47,02_6818728,2,02_53,Washington, ,NE 112TH AV,Municipal,Paved,2,56,3,10,0,0.00437680474612629
126895,543112,0,0.03,02_6792199,2,02_41,Oregon, , ,Municipal,Paved,4,56,3,10,0,0.000297001454913133
123194,542396,0,0.08,02_6767678,2,02_41,Oregon, ,EVERETT ST,Municipal,Paved,2,72,4,8,0,0.00101417742569278
127522,542219,0,0.09,02_6782364,2,02_41,Oregon,I205,E PORTLAND FRWY,State,Paved,7,88,1,1,0,0.000832215780441005
127473,542213,0,1.27,02_6776917,2,02_41,Oregon,U30 P,COLUMBIA BLVD,State,Paved,4,40,3,8,0,0.0159580334990312
125223,541490,0,0.1,02_6708394,2,02_41,Oregon, ,MARINE DR,Municipal,Paved,4,64,4,8,0,0.00106728458468334
128518,543529,0,0.11,02_6810101,2,02_53,Washington, , ,Municipal,Paved,2,56,3,0,0,0.001369281279729
128604,543884,0,0.1,02_6818353,2,02_53,Washington,I205, ,State,Paved,6,96,1,1,0,0.000992581555471145
127336,542109,0,0.08,02_6761629,2,02_41,Oregon,I205,E PORTLAND FRWY,State,Paved,6,88,1,1,0,0.000847681887276837
127330,542097,0,0.18,02_6760866,2,02_41,Oregon,I205,E PORTLAND FRWY,State,Paved,6,88,1,1,0,0.00222579052543195
125415,540107,0,1.18,02_6722205,2,02_41,Oregon,U30,ST HELENS RD,State,Paved,4,64,3,7,0,0.0131193336653326
127081,542193,0,0.06,02_6763194,2,02_41,Oregon,I205,E PORTLAND FRWY,State,Paved,6,88,1,1,0,0.00058235096792484
123251,542048,0,0.17,02_6759409,2,02_41,Oregon,S99E,MCLOUGHLIN BLVD,State,Paved,4,48,3,10,0,0.00157320248046487
127828,542519,0,0.02,02_6769943,2,02_41,Oregon, ,MORRISON ST,Municipal,Paved,2,80,4,7,0,0.00030858689926518
127579,542883,0,0.14,02_6781343,2,02_53,Washington,S14,LEWIS AND CLARK HWY,State,Paved,4,96,2,7,0,0.00181960076238915
125664,540814,0,1.27,02_6687061,2,02_41,Oregon,S10,FARMINGTON RD,State,Paved,2,64,3,10,0,0.0152017491564201
127087,542195,0,0.44,02_6763318,2,02_41,Oregon,I205,E PORTLAND FRWY,State,Paved,6,88,1,1,0,0.00426090934876393
122859,540991,0,0.71,02_6698167,2,02_41,Oregon, ,KRUSE WY,Municipal,Paved,4,88,2,7,0,0.00858456911694424
122853,541185,0,0.4,02_6698049,2,02_41,Oregon,I5,PACIFIC HWY,State,Paved,6,88,1,1,0,0.0046561480875845
126056,540937,0,0.03,02_6690499,2,02_41,Oregon, ,NW CORNELIUS PASS RD,Municipal,Paved,3,56,4,10,0,0.000289373464029597
127181,542796,0,0.7,02_6778106,2,02_41,Oregon,U26,POWELL BLVD,State,Paved,4,56,3,10,0,0.00896416030720065
127679,542357,0,0.03,02_6767068,2,02_41,Oregon,S99E,MCLOUGHLIN BLVD,State,Paved,6,56,3,7,0,0.000284965434741372
127728,542474,0,0.26,02_6769103,2,02_41,Oregon,I405, ,State,Paved,6,104,1,1,0,0.00256198029709817
127722,542471,0,0.01,02_6769024,2,02_41,Oregon, ,INTERSTATE AV,Municipal,Paved,4,80,4,8,0,5.70700624405516E-05
127230,542768,0,0.45,02_6779541,2,02_41,Oregon,I205,E PORTLAND FRWY,State,Paved,6,88,1,1,0,0.00401579572310584
127236,542849,0,0.04,02_6779598,2,02_41,Oregon, ,GLISAN ST,Municipal,Paved,4,40,3,10,0,0.00051800003384983
123394,541484,0,0.24,02_6708264,2,02_41,Oregon,I5,PACIFIC HWY,State,Paved,6,88,1,1,0,0.00219296834372516
127187,542802,0,0.01,02_6778251,2,02_41,Oregon,I205,E PORTLAND FRWY,State,Paved,6,88,1,1,0,9.70825489835434E-05
125956,541031,0,0.04,02_6694562,2,02_41,Oregon,S210,SCHOLLS FERRY RD,State,Paved,4,56,3,10,0,0.000369871458054834
126297,541458,0,0.29,02_6706504,2,02_41,Oregon,U30,ST HELENS RD,State,Paved,4,72,3,7,0,0.00326469042327547
127379,542167,0,0.25,02_6762596,2,02_41,Oregon,S224,MILWAUKIE EXWY,State,Paved,4,88,2,7,0,0.00299991787905325
123300,542033,0,0.08,02_6758715,2,02_41,Oregon,S43,STATE ST,State,Paved,4,56,3,7,0,0.000686792417701508
127628,542414,0,0.01,02_6767814,2,02_41,Oregon,U30  B,BURNSIDE ST,State,Paved,2,72,3,10,0,0.000172046042438475
127871,542502,0,0.08,02_6771057,2,02_41,Oregon,S99E,UNION AV,State,Paved,4,48,3,10,0,0.00071005721898125
127038,543034,0,0.16,02_6786730,2,02_41,Oregon, , ,Municipal,Paved,2,72,3,10,0,0.00201809971100552
123051,542737,0,0.51,02_6775817,2,02_41,Oregon, ,COLUMBIA BLVD,Municipal,Paved,4,40,3,8,0,0.00651053724763601
126546,541891,0,1.2,02_6822457,2,02_53,Washington, ,SE OLYMPIA DR,Municipal,Paved,4,72,5,0,0,0.011633051074754
128461,543628,0,0.18,02_6810938,2,02_53,Washington,I5, ,State,Paved,6,96,1,1,0,0.00162933465184195
125464,540929,0,0.03,02_6690187,2,02_41,Oregon, ,CORNELL RD,Municipal,Paved,5,40,3,7,0,0.000278883611185324
127479,542778,0,0.77,02_6777117,2,02_41,Oregon,I84,COLUMBIA RIVER HWY,State,Paved,6,104,1,1,0,0.00915546203870218
126348,541389,0,0.01,02_6704717,2,02_41,Oregon,U26, ,State,Paved,3,56,4,0,0,0.000174399877963214
123151,542438,0,0.03,02_6768448,2,02_41,Oregon,I5,PACIFIC HWY,State,Paved,6,104,1,1,0,0.000265339527936349
127430,542609,0,0.24,02_6772416,2,02_41,Oregon,S99E,GRAND AV,State,Paved,4,48,3,10,0,0.00213306594665778
128020,543119,0,0.84,02_6791419,2,02_41,Oregon, ,BURNSIDE RD,Municipal,Paved,4,72,3,7,0,0.0105442104029367
128512,543595,0,0.08,02_6810040,2,02_53,Washington, ,C ST,Municipal,Paved,2,40,3,10,0,0.000725034175689845
127971,543272,0,0.8,02_6793790,2,02_41,Oregon,I84,COLUMBIA RIVER HWY,State,Paved,6,104,1,1,0,0.00998834854672775
128561,543898,0,0.08,02_6818609,2,02_53,Washington,S500, ,State,Paved,5,88,2,7,0,0.000977335750419548
126889,543221,0,0.05,02_6792147,2,02_41,Oregon, , ,Municipal,Paved,4,56,3,10,0,0.000432242827651171
126938,541974,0,0.4,02_6756166,2,02_41,Oregon,S213,S CASCADE HWY,State,Paved,3,56,3,10,0,0.00400048030714393
127422,542123,0,0,02_6761550,2,02_41,Oregon,S213,S CASCADE HWY,State,Paved,3,72,3,10,0,1.65525075696904E-05
123248,542046,0,0.18,02_6759319,2,02_41,Oregon,S99E,MCLOUGHLIN BLVD,State,Paved,4,48,3,10,0,0.0018233186514682
127754,542504,0,0.08,02_6771165,2,02_41,Oregon, , ,Municipal,Paved,2,40,3,10,0,0.00101500803421821
123177,542362,0,0.16,02_6767208,2,02_41,Oregon,S99E,UNION AV,State,Paved,4,48,3,7,0,0.00142282773511666
127825,542516,0,0.03,02_6769919,2,02_41,Oregon, ,BELMONT ST,Municipal,Paved,2,56,4,7,0,0.000351387142307971
127161,542958,0,0.03,02_6783018,2,02_41,Oregon,I205,E PORTLAND FRWY,State,Paved,6,88,1,1,0,0.000278298812979639
127493,542916,0,0.07,02_6781540,2,02_41,Oregon,U30  P,KILLINGSWORTH ST,State,Paved,4,56,3,7,0,0.00084299972387214
128418,543499,0,0.4,02_6815907,2,02_53,Washington, ,E MILL PLAIN BLVD,Municipal,Paved,4,56,3,10,0,0.00512018182897015
126165,541142,0,0.09,02_6696904,2,02_41,Oregon, ,SW STAFFORD RD,Municipal,Paved,2,88,4,0,0,0.000864410356245386
127090,542198,0,0.4,02_6763395,2,02_41,Oregon,I205,E PORTLAND FRWY,State,Paved,6,88,1,1,0,0.00373982712097723
126142,541184,0,0.01,02_6697991,2,02_41,Oregon,S10,BARBUR BLVD,State,Paved,2,88,3,7,0,0.000116250304614212
122939,541250,0,0.17,02_6700093,2,02_41,Oregon,S8,CANYON RD,State,Paved,2,88,3,7,0,0.00213422532260327
127138,542242,0,0.19,02_6764936,2,02_41,Oregon,S43S,HOOD AV,State,Paved,2,56,3,10,0,0.00195956064551048
127777,542500,0,0.08,02_6771723,2,02_41,Oregon, , ,Municipal,Paved,2,40,3,10,0,0.000706765620276917
123154,542445,0,0.12,02_6768466,2,02_41,Oregon,S99W,FRONT ST,State,Paved,2,72,4,0,0,0.00106507925879324
128441,543723,0,0.02,02_6814049,2,02_53,Washington,S500, ,State,Paved,4,88,2,7,0,0.000208010028780882
126119,541165,0,0.01,02_6697414,2,02_41,Oregon, ,KRUSE WY,Municipal,Paved,4,88,2,7,0,6.83517810723874E-05
125455,540263,0,2.77,02_6689779,2,02_41,Oregon,U26,SUNSET HWY,State,Paved,4,88,3,7,0,0.0334285412598253
123294,542027,0,0.87,02_6758571,2,02_41,Oregon,S99E,MCLOUGHLIN BLVD,State,Paved,4,64,3,10,0,0.00868109500302598
127376,542168,0,0.05,02_6762578,2,02_41,Oregon,S224,MILWAUKIE EXWY,State,Paved,4,88,2,7,0,0.000613012680681599
127708,542322,0,0.04,02_6766237,2,02_41,Oregon,S43N,MACADAM AV,State,Paved,2,64,3,10,0,0.000517381981586616
122962,541411,0,0.07,02_6705326,2,02_41,Oregon, ,GLISAN ST,Municipal,Paved,2,72,4,8,0,0.000868000414284586
127044,543037,0,0.17,02_6786822,2,02_41,Oregon, , ,Municipal,Paved,4,72,3,10,0,0.00211701191419361
128372,543681,0,0.92,02_6812640,2,02_53,Washington, ,E FOURTH PLAIN BLVD,Municipal,Paved,4,48,3,10,0,0.0117879002720612
126048,540900,0,0.79,02_6689130,2,02_41,Oregon,S8,TUALATIN VALLEY HWY,State,Paved,4,64,3,7,0,0.0100837839881577
128040,543130,0,0.02,02_6789659,2,02_41,Oregon, , ,Municipal,Paved,6,72,3,10,0,0.000215021191792007
127399,542099,0,0.2,02_6760936,2,02_41,Oregon,S99E,MCLOUGHLIN BLVD,State,Paved,4,64,3,10,0,0.00202297505458819
126305,541466,0,1.19,02_6706660,2,02_41,Oregon, ,YEON AV,Municipal,Paved,4,72,3,7,0,0.0143431981311343
125973,541327,0,0.24,02_6702721,2,02_41,Oregon,U30  P,LOMBARD ST,State,Paved,4,56,4,0,0,0.0027247945928175
127731,542457,0,0.14,02_6769183,2,02_41,Oregon,I405, ,State,Paved,6,104,1,1,0,0.00126022015040198
128063,543152,0,0.1,02_6790189,2,02_41,Oregon, , ,Municipal,Paved,6,72,3,10,0,0.000910400483622363
125432,541635,0,0.29,02_6723323,2,02_53,Washington,S501,NW NEW LOWER RIVER RD,State,Paved,2,80,3,8,0,0.00353019200696603
128395,543770,0,0.8,02_6815202,2,02_53,Washington, ,NE ST JOHNS RD,Municipal,Paved,4,56,4,0,0,0.00723117324473877
127067,543297,0,0.02,02_6794732,2,02_53,Washington,S14, ,State,Paved,4,88,2,7,0,0.000196621628642136
126921,541957,0,4.49,02_6754706,2,02_41,Oregon,S99E,E PACIFIC HWY,State,Paved,4,88,4,0,0,0.0433364374436641
125996,541036,0,0.27,02_6694694,2,02_41,Oregon,S217,BEAVERTON-TIGARD HWY,State,Paved,4,88,2,7,0,0.00268381708828748
126334,541288,0,0.01,02_6701059,2,02_41,Oregon,S8,CANYON RD,State,Paved,2,88,3,7,0,0.000144069985316816
127585,542913,0,0.18,02_6781486,2,02_41,Oregon,S213,82ND AV,State,Paved,4,80,3,10,0,0.00172322575050628
127662,542343,0,0.03,02_6766467,2,02_41,Oregon,I5,PACIFIC HWY,State,Paved,4,104,1,1,0,0.000299566061429471
126257,541357,0,0.11,02_6703891,2,02_41,Oregon,I405,STADIUM EXWY,State,Paved,6,104,1,1,0,0.00128083912358058
123340,538084,0,0.5,02_6723675,2,02_53,Washington,S501,NW NEW LOWER RIVER RD,State,Paved,4,48,3,8,0,0.00645077291084049
128326,543656,0,0.28,02_6811507,2,02_53,Washington,I5, ,State,Paved,6,96,1,1,0,0.00257785096257991
128249,543847,0,0.33,02_6817573,2,02_53,Washington,I205, ,State,Paved,6,96,1,1,0,0.00294325679395526
128255,543855,0,0.07,02_6817664,2,02_53,Washington,I205, ,State,Paved,6,96,1,1,0,0.000606624099491152
126660,542979,0,1.66,02_6784943,2,02_41,Oregon,S212,CLACKAMAS-BORING HWY,State,Paved,2,72,3,7,0,0.0198210180520847
127347,542138,0,0.17,02_6761827,2,02_41,Oregon,S213,S CASCADE HWY,State,Paved,2,72,3,10,0,0.00158011536941711
126019,541060,0,0.05,02_6695393,2,02_41,Oregon,S10,BARBUR BLVD,State,Paved,2,88,3,7,0,0.000602730089610573
126234,541118,0,0.04,02_6696579,2,02_41,Oregon, , ,Municipal,Paved,3,72,3,10,0,0.000496000668757014
127685,542274,0,0.38,02_6765681,2,02_41,Oregon,S99W,FRONT ST,State,Paved,4,72,4,0,0,0.00346232242795536
126357,541336,0,0.09,02_6704792,2,02_41,Oregon,U26, ,State,Paved,2,80,4,0,0,0.0010588013651622
127562,542889,0,0.78,02_6780544,2,02_41,Oregon, ,47TH AVE,Municipal,Paved,2,72,5,8,0,0.00697651679713929
127568,542892,0,0.26,02_6780716,2,02_41,Oregon, ,KILLINGSWORTH ST,Municipal,Paved,2,64,4,0,0,0.00332547455263628
123062,542744,0,0.04,02_6775967,2,02_41,Oregon,S99E,UNION AV,State,Paved,4,88,3,8,0,0.000492000767112955
128232,543837,0,0.08,02_6817047,2,02_53,Washington,I205, ,State,Paved,7,96,1,1,0,0.000747136873057448
128349,543673,0,0.17,02_6812219,2,02_53,Washington,I5, ,State,Paved,6,96,1,1,0,0.00151606463586377
127021,543016,0,0.81,02_6786032,2,02_41,Oregon,U26,POWELL BLVD,State,Paved,4,56,3,10,0,0.0103320214354382
126898,541926,0,1.48,02_6792336,2,02_41,Oregon, ,BURNSIDE RD,Municipal,Paved,4,72,3,7,0,0.0181987854575673
126211,541092,0,0.5,02_6696125,2,02_41,Oregon,I5,PACIFIC HWY,State,Paved,8,88,1,1,0,0.00448006437849681
127370,542145,0,0.25,02_6762463,2,02_41,Oregon,I205,E PORTLAND FRWY,State,Paved,6,88,1,1,0,0.00230085526247896
122968,541425,0,0.06,02_6705685,2,02_41,Oregon,I405,STADIUM EXWY,State,Paved,4,104,1,1,0,0.000496951514016049
126288,541446,0,0.06,02_6706012,2,02_41,Oregon,I405, ,State,Paved,6,104,1,1,0,0.000591920411562716
127616,542221,0,0.82,02_6774188,2,02_41,Oregon, ,INTERSTATE AVE,Municipal,Paved,2,56,4,8,0,0.00758125325814324
127539,542680,0,0.41,02_6774446,2,02_41,Oregon,I5,PACIFIC HWY,State,Paved,6,88,1,1,0,0.00366672390624727
123386,538080,0,0.37,02_6708020,2,02_41,Oregon,U30  P,LOMBARD ST,State,Paved,4,56,4,0,0,0.004778095841393
126875,543558,0,0.05,02_6809355,2,02_53,Washington,I5, ,State,Paved,6,104,1,1,0,0.000593030012459336
126042,540896,0,0.54,02_6688933,2,02_41,Oregon, ,CORNELL RD,Municipal,Paved,4,72,3,7,0,0.00684496236560303
128034,543216,0,0.03,02_6792037,2,02_41,Oregon, , ,Municipal,Paved,2,72,3,10,0,0.000261017350955181
126952,543368,0,1.63,02_6801766,2,02_41,Oregon, ,242ND DR,Municipal,Paved,2,72,3,7,0,0.0150673944571439
126311,541261,0,0.05,02_6700260,2,02_41,Oregon, ,BROADWAY,Municipal,Paved,2,72,5,0,0,0.000653536294900756
127393,542188,0,0.04,02_6763085,2,02_41,Oregon,S213,E PORTLAND FRWY,State,Paved,4,88,2,7,0,0.000392921604935427
127639,542419,0,0.14,02_6767892,2,02_41,Oregon, ,BROADWAY AV,Municipal,Paved,4,72,3,8,0,0.00125703728477685
128057,543146,0,0.08,02_6790137,2,02_41,Oregon, , ,Municipal,Paved,6,72,3,10,0,0.000709011320199539
127516,542919,0,0.02,02_6782229,2,02_41,Oregon, ,COLUMBIA BLVD,Municipal,Paved,2,40,3,8,0,0.000268794601428866
128180,543961,0,1.14,02_6820438,2,02_53,Washington, ,NE 83RD ST,Municipal,Paved,2,72,3,10,0,0.0146070717733297
126188,541064,0,0.82,02_6695520,2,02_41,Oregon, ,SW STAFFORD RD,Municipal,Paved,2,56,4,0,0,0.0100132911393384
125647,540813,0,2.99,02_6685655,2,02_41,Oregon,S210, ,State,Paved,2,88,4,0,0,0.0367911992507955
126065,540948,0,1.35,02_6691163,2,02_41,Oregon, ,185TH AV,Municipal,Paved,4,72,3,10,0,0.0121369665087967
128303,543935,0,0.06,02_6819480,2,02_53,Washington,I205, ,State,Paved,4,96,1,1,0,0.000679230797990087
126975,543400,0,0.1,02_6803011,2,02_53,Washington,S14, ,State,Paved,4,88,2,7,0,0.00122794101984585
127416,542116,0,0.23,02_6761476,2,02_41,Oregon,I205,E PORTLAND FRWY,State,Paved,6,88,1,1,0,0.00251508930996338
122922,541221,0,0.29,02_6699451,2,02_41,Oregon,S10,CAPITOL HWY,State,Paved,3,72,3,10,0,0.00366559899031264
123171,542462,0,0.15,02_6768928,2,02_41,Oregon,I405, ,State,Paved,6,104,1,1,0,0.00159297544712847
127748,542491,0,0.07,02_6769778,2,02_41,Oregon, ,BROADWAY,Municipal,Paved,3,72,3,8,0,0.000866861745352866
127499,542905,0,0.5,02_6781636,2,02_41,Oregon,U30  P,KILLINGSWORTH ST,State,Paved,4,72,3,7,0,0.00639601482692632
127167,542962,0,0.15,02_6783093,2,02_41,Oregon,I205,E PORTLAND FRWY,State,Paved,6,88,1,1,0,0.0016454189662689
128495,543583,0,0.09,02_6809618,2,02_53,Washington, ,W 15TH ST,Municipal,Paved,2,56,3,0,0,0.00116201595545828
126171,541148,0,0.08,02_6697272,2,02_41,Oregon,I205,E PORTLAND FRWY,State,Paved,4,104,1,1,0,0.00104342805217729
126088,540847,0,0.15,02_6687240,2,02_41,Oregon,S210,SCHOLLS FERRY RD,State,Paved,2,64,5,0,0,0.00167252504364249
126265,541335,0,0.77,02_6704335,2,02_41,Oregon,U30,ST HELENS RD,State,Paved,2,72,4,0,0,0.00901800677060393
127808,542611,0,0.06,02_6772378,2,02_41,Oregon,S99E,UNION AV,State,Paved,4,48,3,10,0,0.000514015723146158
126775,543101,0,0.3,02_6789093,2,02_53,Washington, ,SE 164TH AV,Municipal,Paved,6,64,3,10,0,0.00268960967877162
128435,543717,0,0.01,02_6813627,2,02_53,Washington, ,ST JOHNS RD,Municipal,Paved,2,56,3,10,0,0.000115676346057624
125933,541013,0,0.01,02_6693880,2,02_41,Oregon,I205,E PORTLAND FRWY,State,Paved,4,104,1,1,0,0.000138166198551404
123277,541988,0,1.28,02_6757161,2,02_41,Oregon, ,S REDLAND RD,Municipal,Paved,2,72,4,0,0,0.0160331634810261
127107,542212,0,0.08,02_6764116,2,02_41,Oregon,I205,E PORTLAND FRWY,State,Paved,6,88,1,1,0,0.000759378964917664
122876,541150,0,1.32,02_6699080,2,02_41,Oregon,S99W,BARBUR BLVD,State,Paved,2,88,3,10,0,0.0153715345835273
125873,541298,0,0.27,02_6701411,2,02_41,Oregon,S10,BEAVERTON-HILLSBORO HWY,State,Paved,4,56,3,10,0,0.00348668736650984
123217,542296,0,0,02_6765157,2,02_41,Oregon,U26E,FRONT ST,State,Paved,3,48,4,0,0,1.70297275449778E-05
127794,542600,0,0,02_6771910,2,02_41,Oregon, ,WILLIAMS AVE,Municipal,Paved,2,72,4,8,0,2.29995361067381E-05
127213,542824,0,0.07,02_6778865,2,02_41,Oregon,I205,E PORTLAND FRWY,State,Paved,6,88,1,1,0,0.000671326578287882
127545,542672,0,0.26,02_6774795,2,02_41,Oregon, ,KILLINGSWORTH ST,Municipal,Paved,2,64,4,0,0,0.00336407546490933
127462,542725,0,0.54,02_6776511,2,02_41,Oregon, ,COLUMBIA BLVD,Municipal,Paved,4,40,3,8,0,0.00672359216721214
126869,543553,0,0.12,02_6808986,2,02_53,Washington, ,WASHINGTON ST,Municipal,Paved,3,40,3,10,0,0.0010673167318229
128541,543620,0,0.05,02_6810730,2,02_53,Washington, ,W 15TH ST,Municipal,Paved,3,40,3,0,0,0.000636734445223431
128295,543929,0,0.33,02_6819305,2,02_53,Washington, ,NW 78TH ST,Municipal,Paved,2,64,4,0,0,0.00403977607746347
127201,541998,0,1.1,02_6778716,2,02_41,Oregon,U26,POWELL BLVD,State,Paved,4,56,3,10,0,0.01390609145513
126182,541062,0,0.16,02_6695424,2,02_41,Oregon,S10,BARBUR BLVD,State,Paved,2,88,3,7,0,0.0018484175102847
127608,542658,0,0.02,02_6774071,2,02_41,Oregon, ,39TH AV,Municipal,Paved,4,88,3,10,0,0.000147063454629303
123231,542273,0,0.08,02_6765634,2,02_41,Oregon,I405,EXIT,State,Paved,6,104,1,1,0,0.00102026000375325
127854,542544,0,0.01,02_6770533,2,02_41,Oregon,U30  B,BURNSIDE ST,State,Paved,4,72,3,10,0,0.000137039545697982
127940,543192,0,0.05,02_6791014,2,02_41,Oregon, , ,Municipal,Paved,6,72,3,10,0,0.000459039143949507
126858,543538,0,0.03,02_6808862,2,02_53,Washington,S14,LEWIS AND CLARK HWY,State,Paved,5,88,2,7,0,0.000380616112706427
128481,543659,0,0.01,02_6811457,2,02_53,Washington, ,MAIN ST,Municipal,Paved,4,56,3,10,0,0.000109895697533179
128186,543965,0,0.32,02_6820875,2,02_53,Washington,S503,NE 117TH AV,State,Paved,2,56,3,7,0,0.0029101008216006
126328,541277,0,0.26,02_6700998,2,02_41,Oregon,S217,BEAVERTON-TIGARD HWY,State,Paved,4,88,2,7,0,0.00234682965495106
128000,543058,0,0.16,02_6787786,2,02_41,Oregon, , ,Municipal,Paved,2,72,3,10,0,0.0020240012496125
126915,543234,0,0.04,02_6793052,2,02_41,Oregon, , ,Municipal,Paved,4,40,3,10,0,0.000383278443339787
127253,542860,0,0.2,02_6779801,2,02_41,Oregon,I84,COLUMBIA RIVER HWY,State,Paved,6,104,1,1,0,0.00221907758144708
127994,543054,0,0.02,02_6787723,2,02_41,Oregon, , ,Municipal,Paved,4,72,3,10,0,0.00021000958387869
128243,543846,0,0.03,02_6817161,2,02_53,Washington,I205, ,State,Paved,7,96,1,1,0,0.000326094273562288
128587,543791,0,0.56,02_6817809,2,02_53,Washington,S500, ,State,Paved,4,88,2,7,0,0.00708846975391621
125925,541003,0,0.47,02_6693668,2,02_41,Oregon, ,SW BOONES FERRY RD,Municipal,Paved,2,72,4,0,0,0.00481039357839072
126079,540960,0,0.96,02_6691838,2,02_41,Oregon,U26,SUNSET HWY,State,Paved,4,88,2,7,0,0.0115962429840385
128581,543859,0,0.47,02_6817711,2,02_53,Washington,I205, ,State,Paved,6,96,1,1,0,0.00427446175296202
126228,541113,0,0.08,02_6696238,2,02_41,Oregon, , ,Municipal,Paved,3,72,3,10,0,0.000860348500804171
127353,542144,0,0.3,02_6762271,2,02_41,Oregon,I205,E PORTLAND FRWY,State,Paved,6,88,1,1,0,0.00280668550130553
127359,542151,0,0.02,02_6762354,2,02_41,Oregon,I205,E PORTLAND FRWY,State,Paved,6,88,1,1,0,0.000161805512248579
127894,542715,0,0.4,02_6775086,2,02_41,Oregon,S99E,UNION AV,State,Paved,4,48,3,10,0,0.00362060419773357
127900,542721,0,0.6,02_6775563,2,02_41,Oregon,S99E,UNION AV,State,Paved,4,48,3,10,0,0.0054431226118469
127556,542706,0,0.02,02_6774918,2,02_41,Oregon,U30  P,LOMBARD ST,State,Paved,4,56,4,0,0,0.00020500247720444
126025,540874,0,0.22,02_6688110,2,02_41,Oregon, , ,Municipal,Paved,4,72,3,10,0,0.00273954327830866
126125,541167,0,0.23,02_6697458,2,02_41,Oregon,I5,PACIFIC HWY,State,Paved,8,88,1,1,0,0.00206912931268622
125879,541302,0,0.07,02_6701530,2,02_41,Oregon,U26,SUNSET HWY,State,Paved,6,88,2,7,0,0.000901892419319123
123371,541473,0,0.1,02_6707179,2,02_41,Oregon, ,SWIFT HWY 120,Municipal,Paved,2,72,4,8,0,0.00104785133063482
